transaction_id,transaction_date,transaction_time,store_id,product_id,transaction_qty
33824,2023-02-25,19:28:25,5,11,1
33825,2023-02-25,19:29:42,1,10,1
33826,2023-02-25,19:29:45,3,10,2
33827,2023-02-25,19:30:36,1,5,1
33828,2023-02-25,19:31:21,3,4,4
33829,2023-02-25,19:31:48,3,4,2
33830,2023-02-25,19:32:47,3,12,3
33831,2023-02-25,19:33:00,2,11,2
33832,2023-02-25,19:33:19,7,4,2
33833,2023-02-25,19:33:29,7,6,1
33834,2023-02-25,19:34:52,4,5,2
33835,2023-02-25,19:35:56,2,3,1
33836,2023-02-25,19:36:07,2,13,1
33837,2023-02-25,19:37:02,6,4,2
33838,2023-02-25,19:38:05,5,2,1
33839,2023-02-25,19:38:52,5,11,1
33840,2023-02-25,19:39:00,5,12,1
33841,2023-02-25,19:39:11,4,4,1
33842,2023-02-25,19:39:52,10,8,2
33843,2023-02-25,19:39:57,3,10,1
33844,2023-02-25,19:40:56,4,3,2
33845,2023-02-25,19:42:36,5,1,1
33846,2023-02-25,19:43:28,8,6,1
33847,2023-02-25,19:45:08,2,9,2
33848,2023-02-25,19:45:24,2,14,1
33849,2023-02-25,19:46:31,3,2,1
33850,2023-02-25,19:47:24,1,11,2
33851,2023-02-25,19:48:09,3,3,1
33852,2023-02-25,19:48:37,3,1,1
33853,2023-02-25,19:48:38,4,3,1
33854,2023-02-25,19:49:17,2,5,3
33855,2023-02-25,19:49:25,3,9,3
33856,2023-02-25,19:50:51,6,8,1
33857,2023-02-25,19:51:25,3,8,4
33858,2023-02-25,19:51:25,3,13,1
33859,2023-02-25,19:55:05,3,3,1
33860,2023-02-25,19:55:23,4,13,1
33861,2023-02-25,19:55:48,4,7,1
33862,2023-02-25,19:56:51,4,14,1
33863,2023-02-25,19:57:18,3,7,1
33864,2023-02-25,19:58:53,3,10,2
33865,2023-02-25,19:59:50,9,14,1
33866,2023-02-25,20:00:13,9,5,1
33867,2023-02-25,20:00:51,5,1,2
33868,2023-02-25,20:01:04,6,1,2
33869,2023-02-25,20:01:11,2,14,1
33870,2023-02-25,20:01:13,6,3,2
33871,2023-02-25,20:01:17,6,1,2
33872,2023-02-25,20:02:03,3,5,4
33873,2023-02-25,20:02:08,1,4,1
33874,2023-02-25,20:02:32,1,4,2
33875,2023-02-25,20:02:49,5,1,2
33876,2023-02-25,20:02:51,3,3,2
33877,2023-02-25,20:02:56,8,13,1
33878,2023-02-25,20:04:24,8,2,1
33879,2023-02-25,20:05:10,1,2,1
33880,2023-02-25,20:07:54,8,11,3
33881,2023-02-25,20:08:51,6,8,1
33882,2023-02-25,20:09:52,2,5,1
33883,2023-02-25,20:10:18,2,10,1
33884,2023-02-25,20:11:08,8,13,1
33885,2023-02-25,20:11:12,3,2,1
33886,2023-02-25,20:11:20,4,7,1
33887,2023-02-25,20:11:53,5,5,4
33888,2023-02-25,20:12:43,1,13,1
33889,2023-02-25,20:14:09,4,10,3
33890,2023-02-25,20:14:46,2,5,1
33891,2023-02-25,20:15:05,10,11,2
33892,2023-02-25,20:15:35,5,1,1
33893,2023-02-25,20:17:36,5,9,4
33894,2023-02-25,20:18:16,10,9,2
33895,2023-02-25,20:18:23,4,13,1
33896,2023-02-25,20:18:59,3,1,1
33897,2023-02-25,20:19:43,3,8,1
33898,2023-02-25,20:20:49,5,4,2
33899,2023-02-25,20:22:54,1,10,4
33900,2023-02-25,20:23:57,2,2,2
33901,2023-02-25,20:24:43,10,7,1
33902,2023-02-25,20:25:54,3,7,1
33903,2023-02-25,20:28:48,2,8,2
33904,2023-02-25,20:30:32,1,8,3
33905,2023-02-25,20:31:19,10,10,1
33906,2023-02-25,20:31:51,8,11,2
33907,2023-02-25,20:33:14,5,11,1
33908,2023-02-25,20:34:20,4,10,1
33909,2023-02-25,20:34:29,2,14,3
33910,2023-02-25,20:34:56,3,9,1
33911,2023-02-25,20:35:11,2,12,1
33912,2023-02-25,20:35:13,4,7,1
33913,2023-02-25,20:35:22,10,11,3
33914,2023-02-25,20:35:27,3,4,1
33915,2023-02-25,20:36:08,3,4,2
33916,2023-02-25,20:36:36,7,3,1
33917,2023-02-25,20:37:06,6,1,1
33918,2023-02-25,20:37:36,6,11,1
33919,2023-02-25,20:37:52,6,1,3
33920,2023-02-25,20:38:01,5,3,2
33921,2023-02-25,20:38:02,5,4,1
33922,2023-02-25,20:40:08,1,3,4
33923,2023-02-25,20:40:57,5,10,3
33924,2023-02-25,20:41:40,1,12,2
33925,2023-02-25,20:42:17,3,1,1
33926,2023-02-25,20:43:03,4,6,1
33927,2023-02-25,20:43:46,1,6,1
33928,2023-02-25,20:45:09,3,2,3
33929,2023-02-25,20:46:32,2,3,2
33930,2023-02-25,20:46:34,3,6,1
33931,2023-02-25,20:46:36,1,11,3
33932,2023-02-25,20:47:28,8,13,1
33933,2023-02-25,20:47:35,4,7,1
33934,2023-02-25,20:48:12,5,1,1
33935,2023-02-25,20:48:23,2,11,1
33936,2023-02-25,20:49:02,1,1,1
33937,2023-02-25,20:49:23,2,10,1
33938,2023-02-25,20:50:24,9,4,2
33939,2023-02-25,20:51:10,5,6,1
33940,2023-02-25,20:52:57,1,9,1
33941,2023-02-25,20:53:00,7,3,1
33942,2023-02-25,20:53:05,1,5,1
33943,2023-02-25,20:53:29,3,12,1
33944,2023-02-25,20:59:21,2,3,1
33945,2023-02-25,20:59:49,2,7,1
33946,2023-02-25,21:00:09,9,11,3
33947,2023-02-25,21:00:18,7,9,3
33948,2023-02-25,21:01:45,3,12,2
33949,2023-02-25,21:02:42,6,12,1
33950,2023-02-25,21:08:26,4,3,2
33951,2023-02-25,21:11:09,3,3,2
33952,2023-02-25,21:12:50,3,3,1
33953,2023-02-25,21:12:52,8,8,2
33954,2023-02-25,21:13:12,5,12,1
33955,2023-02-25,21:13:43,2,2,1
33956,2023-02-25,21:14:49,7,9,1
33957,2023-02-25,21:15:42,2,5,4
33958,2023-02-25,21:20:20,10,9,1
33959,2023-02-25,21:21:09,2,1,2
33960,2023-02-25,21:21:38,2,5,2
33961,2023-02-25,21:21:39,1,14,3
33962,2023-02-25,21:22:22,5,12,1
33963,2023-02-25,21:23:12,1,2,1
33964,2023-02-25,21:23:16,8,13,1
33965,2023-02-25,21:24:46,8,3,1
33966,2023-02-25,21:25:33,9,2,1
33967,2023-02-25,21:27:36,9,6,1
33968,2023-02-25,21:28:06,3,8,1
33969,2023-02-25,21:28:28,6,1,2
33970,2023-02-25,21:28:40,1,14,1
33971,2023-02-25,21:33:06,4,3,1
33972,2023-02-25,21:33:10,5,13,4
33973,2023-02-25,21:34:53,1,8,1
33974,2023-02-25,21:34:56,3,5,1
33975,2023-02-25,21:35:07,5,10,1
33976,2023-02-25,21:35:13,6,14,1
33977,2023-02-25,21:35:25,8,8,3
33978,2023-02-25,21:37:34,3,13,2
33979,2023-02-25,21:37:40,5,3,1
33980,2023-02-25,21:38:03,1,13,2
33981,2023-02-25,21:39:05,5,1,1
33982,2023-02-25,21:39:34,6,12,1
33983,2023-02-25,21:40:47,3,12,1
33984,2023-02-25,21:40:48,8,14,2
33985,2023-02-25,21:41:15,6,12,3
33986,2023-02-25,21:41:49,3,5,1
33987,2023-02-25,21:42:06,1,6,1
33988,2023-02-25,21:43:19,4,12,4
33989,2023-02-25,21:44:26,10,5,2
33990,2023-02-25,21:45:09,1,12,1
33991,2023-02-25,21:45:43,5,10,1
33992,2023-02-25,21:48:22,8,7,1
33993,2023-02-25,21:49:08,6,10,1
33994,2023-02-25,21:49:40,5,7,1
33995,2023-02-25,21:51:30,7,6,1
33996,2023-02-25,21:52:33,3,12,1
33997,2023-02-25,21:52:43,5,2,2
33998,2023-02-25,21:56:45,9,5,1
33999,2023-02-25,21:57:28,4,13,3
34000,2023-02-25,22:00:55,1,10,1
34001,2023-02-25,22:02:47,1,5,1
34002,2023-02-25,22:04:32,2,8,3
34003,2023-02-25,22:06:17,1,7,2
34004,2023-02-25,22:09:23,1,14,2
34005,2023-02-25,22:11:06,8,1,1
34006,2023-02-25,22:22:49,1,1,1
34007,2023-02-25,22:22:55,8,13,1
34008,2023-02-25,22:26:00,5,11,1
34009,2023-02-25,22:26:54,1,12,3
34010,2023-02-25,22:32:14,3,14,1
34011,2023-02-25,22:32:20,5,12,1
34012,2023-02-25,22:34:59,3,13,3
34013,2023-02-25,22:37:12,6,10,1
34014,2023-02-25,22:45:51,5,14,3
34015,2023-02-25,22:49:18,2,6,1
34016,2023-02-25,22:51:50,2,12,1
34017,2023-02-25,22:53:26,8,9,1
34018,2023-02-25,22:57:31,7,5,2
34019,2023-02-25,22:59:33,2,3,3
34020,2023-02-25,23:03:59,8,2,2
34021,2023-02-25,23:04:19,2,14,1
34022,2023-02-25,23:07:41,4,9,1
34023,2023-02-25,23:21:10,1,3,1
34024,2023-02-25,23:23:10,4,6,2
34025,2023-02-25,23:28:02,8,13,3
34026,2023-02-25,23:36:16,3,11,1
34027,2023-02-25,23:42:28,2,3,1
34028,2023-02-25,23:44:28,1,2,2
34029,2023-02-25,23:47:28,6,5,1
34030,2023-02-25,23:50:56,8,4,1
34031,2023-02-26,11:00:28,3,6,1
34032,2023-02-26,11:01:52,3,11,1
34033,2023-02-26,11:07:40,3,4,3
34034,2023-02-26,11:10:17,5,9,1
34035,2023-02-26,11:11:58,3,7,1
34036,2023-02-26,11:12:05,2,10,1
34037,2023-02-26,11:12:26,1,5,1
34038,2023-02-26,11:12:55,2,13,3
34039,2023-02-26,11:13:00,8,1,1
34040,2023-02-26,11:13:57,7,9,1
34041,2023-02-26,11:13:59,1,11,3
34042,2023-02-26,11:15:07,2,2,2
34043,2023-02-26,11:24:46,1,14,1
34044,2023-02-26,11:29:37,4,10,4
34045,2023-02-26,11:31:52,1,14,1
34046,2023-02-26,11:34:22,9,7,1
34047,2023-02-26,11:36:40,5,11,1
34048,2023-02-26,11:38:55,1,1,1
34049,2023-02-26,11:39:51,5,4,4
34050,2023-02-26,11:42:57,1,13,1
34051,2023-02-26,11:45:03,1,3,2
34052,2023-02-26,11:45:07,1,10,1
34053,2023-02-26,11:46:04,2,12,1
34054,2023-02-26,11:50:41,5,13,1
34055,2023-02-26,11:52:12,1,9,1
34056,2023-02-26,11:53:02,1,1,1
34057,2023-02-26,11:53:40,7,1,1
34058,2023-02-26,11:58:48,2,10,1
34059,2023-02-26,11:59:26,2,8,2
34060,2023-02-26,11:59:48,3,11,1
34061,2023-02-26,12:00:07,5,5,1
34062,2023-02-26,12:00:27,4,2,1
34063,2023-02-26,12:07:09,4,14,3
34064,2023-02-26,12:09:12,3,8,3
34065,2023-02-26,12:10:02,10,11,1
34066,2023-02-26,12:10:47,5,5,1
34067,2023-02-26,12:11:50,2,3,1
34068,2023-02-26,12:13:29,2,2,1
34069,2023-02-26,12:13:55,6,1,1
34070,2023-02-26,12:14:08,1,3,2
34071,2023-02-26,12:14:14,3,6,1
34072,2023-02-26,12:16:19,8,9,1
34073,2023-02-26,12:16:48,10,2,4
34074,2023-02-26,12:17:05,4,14,1
34075,2023-02-26,12:17:41,2,13,2
34076,2023-02-26,12:19:21,2,11,1
34077,2023-02-26,12:25:29,4,5,3
34078,2023-02-26,12:27:17,5,1,2
34079,2023-02-26,12:27:55,4,3,1
34080,2023-02-26,12:28:09,4,7,1
34081,2023-02-26,12:29:48,5,13,3
34082,2023-02-26,12:34:37,3,3,3
34083,2023-02-26,12:36:16,5,8,2
34084,2023-02-26,12:36:23,3,5,2
34085,2023-02-26,12:37:20,1,4,2
34086,2023-02-26,12:38:37,6,12,1
34087,2023-02-26,12:42:07,4,11,2
34088,2023-02-26,12:43:31,4,11,1
34089,2023-02-26,12:45:03,6,2,1
34090,2023-02-26,12:46:10,7,5,2
34091,2023-02-26,12:46:37,3,8,1
34092,2023-02-26,12:48:09,6,12,1
34093,2023-02-26,12:48:48,5,10,1
34094,2023-02-26,12:49:23,3,8,1
34095,2023-02-26,12:50:32,3,7,1
34096,2023-02-26,12:50:51,4,3,2
34097,2023-02-26,12:51:11,1,3,2
34098,2023-02-26,12:51:54,5,13,1
34099,2023-02-26,12:52:45,4,7,1
34100,2023-02-26,12:53:40,5,9,3
34101,2023-02-26,12:54:28,1,1,1
34102,2023-02-26,12:54:49,2,3,1
34103,2023-02-26,12:55:03,10,7,2
34104,2023-02-26,12:57:26,7,5,2
34105,2023-02-26,12:58:09,2,1,2
34106,2023-02-26,12:58:41,6,11,1
34107,2023-02-26,12:58:46,1,10,1
34108,2023-02-26,12:58:51,2,8,2
34109,2023-02-26,12:59:08,2,14,2
34110,2023-02-26,12:59:11,3,9,2
34111,2023-02-26,12:59:51,1,9,1
34112,2023-02-26,13:00:30,6,6,1
34113,2023-02-26,13:06:56,6,1,1
34114,2023-02-26,13:07:25,1,12,1
34115,2023-02-26,13:07:26,2,5,1
34116,2023-02-26,13:07:28,3,4,1
34117,2023-02-26,13:07:41,5,4,3
34118,2023-02-26,13:09:27,1,7,2
34119,2023-02-26,13:10:19,2,4,2
34120,2023-02-26,13:10:41,7,10,1
34121,2023-02-26,13:13:12,8,3,1
34122,2023-02-26,13:13:58,9,7,2
34123,2023-02-26,13:14:07,2,4,1
34124,2023-02-26,13:14:11,1,3,2
34125,2023-02-26,13:16:23,2,14,1
34126,2023-02-26,13:16:40,9,8,1
34127,2023-02-26,13:16:43,10,3,1
34128,2023-02-26,13:16:50,1,12,3
34129,2023-02-26,13:17:06,4,13,1
34130,2023-02-26,13:17:59,5,12,2
34131,2023-02-26,13:18:53,2,11,1
34132,2023-02-26,13:19:30,3,2,1
34133,2023-02-26,13:19:46,9,12,2
34134,2023-02-26,13:21:19,1,5,1
34135,2023-02-26,13:22:00,4,7,1
34136,2023-02-26,13:22:35,4,11,1
34137,2023-02-26,13:24:31,1,7,1
34138,2023-02-26,13:25:14,5,11,2
34139,2023-02-26,13:25:24,3,7,4
34140,2023-02-26,13:27:44,9,3,2
34141,2023-02-26,13:30:02,6,3,1
34142,2023-02-26,13:31:01,6,4,1
34143,2023-02-26,13:31:23,3,13,2
34144,2023-02-26,13:31:39,6,6,2
34145,2023-02-26,13:32:45,2,13,1
34146,2023-02-26,13:33:03,4,4,1
34147,2023-02-26,13:33:15,5,9,2
34148,2023-02-26,13:33:25,4,1,2
34149,2023-02-26,13:33:28,6,7,1
34150,2023-02-26,13:33:29,3,6,1
34151,2023-02-26,13:34:12,7,4,2
34152,2023-02-26,13:35:13,4,12,1
34153,2023-02-26,13:35:54,6,11,1
34154,2023-02-26,13:36:13,1,1,4
34155,2023-02-26,13:37:04,5,1,1
34156,2023-02-26,13:37:55,7,5,2
34157,2023-02-26,13:38:23,1,10,2
34158,2023-02-26,13:38:28,1,10,1
34159,2023-02-26,13:38:51,5,6,1
34160,2023-02-26,13:38:55,5,10,1
34161,2023-02-26,13:39:48,1,8,1
34162,2023-02-26,13:40:35,2,1,2
34163,2023-02-26,13:41:39,3,9,1
34164,2023-02-26,13:42:20,2,1,2
34165,2023-02-26,13:42:22,9,1,1
34166,2023-02-26,13:42:32,5,1,1
34167,2023-02-26,13:42:56,1,5,1
34168,2023-02-26,13:44:10,5,10,1
34169,2023-02-26,13:44:43,2,8,2
34170,2023-02-26,13:46:21,10,9,3
34171,2023-02-26,13:47:28,3,14,1
34172,2023-02-26,13:49:06,8,12,4
34173,2023-02-26,13:49:08,3,4,2
34174,2023-02-26,13:49:55,2,14,1
34175,2023-02-26,13:51:12,6,14,1
34176,2023-02-26,13:52:55,6,9,3
34177,2023-02-26,13:52:56,3,5,1
34178,2023-02-26,13:53:08,6,8,1
34179,2023-02-26,13:55:49,1,2,1
34180,2023-02-26,13:56:53,6,7,3
34181,2023-02-26,13:57:51,5,10,1
34182,2023-02-26,13:58:50,1,13,2
34183,2023-02-26,13:59:02,1,10,1
34184,2023-02-26,13:59:15,8,13,4
34185,2023-02-26,13:59:42,1,1,1
34186,2023-02-26,14:00:16,1,4,1
34187,2023-02-26,14:01:23,4,11,1
34188,2023-02-26,14:01:31,7,13,1
34189,2023-02-26,14:02:15,3,6,2
34190,2023-02-26,14:04:00,4,12,1
34191,2023-02-26,14:05:19,7,8,1
34192,2023-02-26,14:05:32,2,13,1
34193,2023-02-26,14:07:16,8,3,2
34194,2023-02-26,14:09:07,1,12,1
34195,2023-02-26,14:10:28,2,2,1
34196,2023-02-26,14:10:40,5,7,1
34197,2023-02-26,14:14:10,9,5,1
34198,2023-02-26,14:14:21,5,13,2
34199,2023-02-26,14:15:02,6,1,2
34200,2023-02-26,14:16:42,2,3,1
34201,2023-02-26,14:17:09,9,11,1
34202,2023-02-26,14:17:30,8,10,1
34203,2023-02-26,14:17:59,8,7,2
34204,2023-02-26,14:18:41,3,14,1
34205,2023-02-26,14:18:51,5,7,2
34206,2023-02-26,14:20:41,6,4,1
34207,2023-02-26,14:21:01,3,13,2
34208,2023-02-26,14:21:41,3,8,3
34209,2023-02-26,14:22:12,1,8,2
34210,2023-02-26,14:23:22,8,1,1
34211,2023-02-26,14:23:50,7,1,2
34212,2023-02-26,14:26:21,6,2,1
34213,2023-02-26,14:27:40,8,4,2
34214,2023-02-26,14:29:26,4,11,2
34215,2023-02-26,14:29:27,1,4,1
34216,2023-02-26,14:29:54,5,12,1
34217,2023-02-26,14:30:56,6,12,1
34218,2023-02-26,14:31:05,5,5,1
34219,2023-02-26,14:35:37,8,4,1
34220,2023-02-26,14:35:56,4,14,1
34221,2023-02-26,14:36:29,3,8,1
34222,2023-02-26,14:37:35,4,5,1
34223,2023-02-26,14:37:45,4,5,2
34224,2023-02-26,14:39:35,2,4,1
34225,2023-02-26,14:40:25,5,13,1
34226,2023-02-26,14:44:01,10,1,1
34227,2023-02-26,14:44:50,7,1,2
34228,2023-02-26,14:46:02,4,9,1
34229,2023-02-26,14:47:00,9,6,3
34230,2023-02-26,14:47:31,1,10,4
34231,2023-02-26,14:47:38,7,11,1
34232,2023-02-26,14:49:08,4,6,1
34233,2023-02-26,14:50:24,5,3,2
34234,2023-02-26,14:52:15,6,8,4
34235,2023-02-26,14:52:50,2,6,2
34236,2023-02-26,14:53:07,10,4,2
34237,2023-02-26,14:55:17,6,14,3
34238,2023-02-26,14:56:20,1,11,3
34239,2023-02-26,14:58:30,2,8,3
34240,2023-02-26,14:58:31,4,8,3
34241,2023-02-26,14:58:51,1,8,2
34242,2023-02-26,15:00:41,8,14,1
34243,2023-02-26,15:00:49,6,7,1
34244,2023-02-26,15:03:39,6,4,1
34245,2023-02-26,15:04:08,3,12,1
34246,2023-02-26,15:07:29,7,8,1
34247,2023-02-26,15:10:21,3,6,1
34248,2023-02-26,15:11:58,2,5,1
34249,2023-02-26,15:12:42,3,7,2
34250,2023-02-26,15:18:18,8,9,1
34251,2023-02-26,15:19:00,8,1,1
34252,2023-02-26,15:20:21,7,3,1
34253,2023-02-26,15:26:50,1,12,2
34254,2023-02-26,15:29:15,5,12,1
34255,2023-02-26,15:29:26,2,10,1
34256,2023-02-26,15:31:35,8,11,2
34257,2023-02-26,15:32:45,5,1,1
34258,2023-02-26,15:34:56,1,3,1
34259,2023-02-26,15:37:31,8,6,1
34260,2023-02-26,15:39:18,3,11,1
34261,2023-02-26,15:39:44,7,5,1
34262,2023-02-26,15:40:02,7,7,3
34263,2023-02-26,15:44:42,1,1,3
34264,2023-02-26,15:46:21,4,2,1
34265,2023-02-26,15:48:58,1,8,1
34266,2023-02-26,15:49:07,7,6,2
34267,2023-02-26,15:51:36,2,9,2
34268,2023-02-26,15:51:43,3,1,3
34269,2023-02-26,15:54:13,3,7,1
34270,2023-02-26,15:55:50,1,7,1
34271,2023-02-26,15:58:09,3,2,1
34272,2023-02-26,15:59:11,10,11,2
34273,2023-02-26,16:02:14,7,5,2
34274,2023-02-26,16:05:09,8,11,1
34275,2023-02-26,16:09:05,2,10,1
34276,2023-02-26,16:16:11,6,3,1
34277,2023-02-26,16:17:08,7,5,2
34278,2023-02-26,16:17:53,8,1,1
34279,2023-02-26,16:18:58,10,6,1
34280,2023-02-26,16:21:58,2,5,1
34281,2023-02-26,16:26:24,5,5,1
34282,2023-02-26,16:29:39,6,6,1
34283,2023-02-26,16:31:29,7,11,4
34284,2023-02-26,16:33:43,5,12,1
34285,2023-02-26,16:39:24,4,1,1
34286,2023-02-26,16:43:51,8,13,1
34287,2023-02-26,16:45:00,8,3,1
34288,2023-02-26,16:45:34,7,3,1
34289,2023-02-26,16:45:43,9,8,1
34290,2023-02-26,16:48:06,2,7,2
34291,2023-02-26,16:50:58,5,10,1
34292,2023-02-26,16:52:48,7,7,2
34293,2023-02-26,16:53:23,3,7,1
34294,2023-02-26,16:53:57,1,1,1
34295,2023-02-26,16:56:21,10,2,3
34296,2023-02-26,16:58:25,2,14,1
34297,2023-02-26,17:02:23,9,6,1
34298,2023-02-26,17:02:28,3,14,2
34299,2023-02-26,17:03:05,2,11,1
34300,2023-02-26,17:03:30,4,13,1
34301,2023-02-26,17:04:56,6,3,1
34302,2023-02-26,17:07:52,2,2,1
34303,2023-02-26,17:12:24,1,11,3
34304,2023-02-26,17:12:41,10,3,1
34305,2023-02-26,17:17:23,4,7,2
34306,2023-02-26,17:21:07,1,7,2
34307,2023-02-26,17:21:10,2,8,1
34308,2023-02-26,17:23:59,10,1,1
34309,2023-02-26,17:24:40,7,13,2
34310,2023-02-26,17:25:28,2,10,1
34311,2023-02-26,17:29:57,8,2,2
34312,2023-02-26,17:33:03,7,11,1
34313,2023-02-26,17:33:25,2,5,1
34314,2023-02-26,17:36:55,4,3,1
34315,2023-02-26,17:40:36,8,9,3
34316,2023-02-26,17:45:18,7,5,1
34317,2023-02-26,17:51:17,2,5,1
34318,2023-02-26,17:51:54,1,13,2
34319,2023-02-26,17:52:14,1,4,1
34320,2023-02-26,17:53:46,7,8,1
34321,2023-02-26,17:54:31,8,8,1
34322,2023-02-26,17:59:20,10,1,1
34323,2023-02-26,18:01:28,4,14,1
34324,2023-02-26,18:02:46,3,11,1
34325,2023-02-26,18:05:22,3,4,2
34326,2023-02-26,18:06:01,7,8,2
34327,2023-02-26,18:08:22,2,3,1
34328,2023-02-26,18:08:23,5,11,3
34329,2023-02-26,18:13:06,2,2,1
34330,2023-02-26,18:14:11,1,2,1
34331,2023-02-26,18:14:51,4,13,2
34332,2023-02-26,18:15:32,4,10,1
34333,2023-02-26,18:18:36,4,1,1
34334,2023-02-26,18:19:59,1,3,2
34335,2023-02-26,18:21:33,10,3,2
34336,2023-02-26,18:22:44,1,5,1
34337,2023-02-26,18:22:48,1,7,3
34338,2023-02-26,18:23:51,1,7,1
34339,2023-02-26,18:28:24,4,6,1
34340,2023-02-26,18:29:15,3,1,4
34341,2023-02-26,18:30:54,1,7,1
34342,2023-02-26,18:31:28,8,7,1
34343,2023-02-26,18:32:15,2,5,2
34344,2023-02-26,18:35:43,4,8,1
34345,2023-02-26,18:35:45,5,11,1
34346,2023-02-26,18:36:59,6,6,1
34347,2023-02-26,18:38:16,7,9,2
34348,2023-02-26,18:38:22,10,7,2
34349,2023-02-26,18:38:28,10,4,1
34350,2023-02-26,18:39:42,6,11,2
34351,2023-02-26,18:39:49,3,2,1
34352,2023-02-26,18:41:28,2,4,3
34353,2023-02-26,18:42:04,8,8,1
34354,2023-02-26,18:42:30,7,11,1
34355,2023-02-26,18:43:40,10,2,1
34356,2023-02-26,18:43:52,3,11,1
34357,2023-02-26,18:47:28,9,13,1
34358,2023-02-26,18:47:43,4,2,1
34359,2023-02-26,18:49:37,5,2,1
34360,2023-02-26,18:50:05,8,7,1
34361,2023-02-26,18:50:20,4,9,1
34362,2023-02-26,18:51:06,4,5,1
34363,2023-02-26,18:52:51,3,14,3
34364,2023-02-26,18:53:03,5,6,1
34365,2023-02-26,18:54:44,3,4,1
34366,2023-02-26,18:55:19,4,11,2
34367,2023-02-26,18:57:21,9,8,3
34368,2023-02-26,19:00:17,3,12,1
34369,2023-02-26,19:00:40,8,10,2
34370,2023-02-26,19:01:04,1,2,2
34371,2023-02-26,19:01:19,3,9,2
34372,2023-02-26,19:02:04,2,11,4
34373,2023-02-26,19:02:32,6,5,1
34374,2023-02-26,19:02:34,3,1,3
34375,2023-02-26,19:02:45,8,5,1
34376,2023-02-26,19:04:45,7,11,1
34377,2023-02-26,19:05:17,7,14,1
34378,2023-02-26,19:07:01,8,6,1
34379,2023-02-26,19:07:27,8,6,1
34380,2023-02-26,19:07:27,6,12,2
34381,2023-02-26,19:08:11,1,10,4
34382,2023-02-26,19:08:35,3,2,1
34383,2023-02-26,19:09:09,7,8,2
34384,2023-02-26,19:09:19,3,5,2
34385,2023-02-26,19:09:37,5,10,4
34386,2023-02-26,19:09:37,8,8,1
34387,2023-02-26,19:09:50,4,7,1
34388,2023-02-26,19:10:10,3,6,1
34389,2023-02-26,19:11:44,5,11,2
34390,2023-02-26,19:12:17,1,8,1
34391,2023-02-26,19:16:50,1,6,1
34392,2023-02-26,19:17:24,10,3,1
34393,2023-02-26,19:17:27,2,13,2
34394,2023-02-26,19:18:04,7,9,2
34395,2023-02-26,19:18:15,5,6,1
34396,2023-02-26,19:18:19,2,7,1
34397,2023-02-26,19:18:41,2,4,4
34398,2023-02-26,19:18:58,7,10,4
34399,2023-02-26,19:19:23,8,11,1
34400,2023-02-26,19:19:46,6,8,1
34401,2023-02-26,19:21:24,8,12,1
34402,2023-02-26,19:22:03,4,3,1
34403,2023-02-26,19:22:09,7,10,1
34404,2023-02-26,19:22:10,7,1,1
34405,2023-02-26,19:22:26,4,11,2
34406,2023-02-26,19:22:47,3,12,1
34407,2023-02-26,19:23:21,4,1,1
34408,2023-02-26,19:23:30,2,5,1
34409,2023-02-26,19:23:54,1,10,3
34410,2023-02-26,19:24:33,1,11,1
34411,2023-02-26,19:25:01,6,11,1
34412,2023-02-26,19:26:21,2,3,1
34413,2023-02-26,19:28:27,7,3,1
34414,2023-02-26,19:28:39,4,8,1
34415,2023-02-26,19:28:58,2,11,1
34416,2023-02-26,19:29:11,7,2,1
34417,2023-02-26,19:29:15,7,12,1
34418,2023-02-26,19:31:05,4,3,1
34419,2023-02-26,19:31:26,3,6,1
34420,2023-02-26,19:31:44,10,8,1
34421,2023-02-26,19:32:11,3,9,2
34422,2023-02-26,19:33:20,7,10,1
34423,2023-02-26,19:33:46,2,6,1
34424,2023-02-26,19:33:57,6,8,1
34425,2023-02-26,19:35:17,6,1,1
34426,2023-02-26,19:37:59,5,11,2
34427,2023-02-26,19:38:03,10,7,1
34428,2023-02-26,19:38:40,1,2,1
34429,2023-02-26,19:39:36,5,1,1
34430,2023-02-26,19:40:48,8,9,1
34431,2023-02-26,19:41:07,3,6,2
34432,2023-02-26,19:41:30,8,5,1
34433,2023-02-26,19:42:18,5,10,4
34434,2023-02-26,19:42:25,10,13,1
34435,2023-02-26,19:42:47,6,4,1
34436,2023-02-26,19:43:04,1,6,1
34437,2023-02-26,19:44:08,5,13,1
34438,2023-02-26,19:44:11,4,11,1
34439,2023-02-26,19:44:22,4,9,1
34440,2023-02-26,19:44:40,3,11,2
34441,2023-02-26,19:46:11,6,9,2
34442,2023-02-26,19:46:42,7,13,1
34443,2023-02-26,19:47:51,3,13,1
34444,2023-02-26,19:48:09,6,1,1
34445,2023-02-26,19:48:50,5,4,1
34446,2023-02-26,19:49:21,1,1,2
34447,2023-02-26,19:49:47,3,13,1
34448,2023-02-26,19:51:28,2,10,2
34449,2023-02-26,19:54:08,3,2,1
34450,2023-02-26,19:55:56,4,8,3
34451,2023-02-26,19:58:52,5,10,1
34452,2023-02-26,19:59:28,7,14,4
34453,2023-02-26,20:01:10,9,5,2
34454,2023-02-26,20:02:52,5,2,1
34455,2023-02-26,20:03:18,1,7,2
34456,2023-02-26,20:04:04,2,8,1
34457,2023-02-26,20:04:19,7,7,1
